Tow Date,Make,Style,Model,Color,Plate,State,Towed to Address,Tow Facility Phone,Inventory Number
2019-07-05T00:00:00.000,MAZD,4D,,WHI,AR28522,IL,10300 S. Doty,(773) 568-8495,2880744
2019-07-05T00:00:00.000,MERZ,2D,,BLK,Z339621,IL,701 N. Sacramento,(773) 265-7605,6963195
2019-07-05T00:00:00.000,NISS,4D,,TAN,BN45480,IL,701 N. Sacramento,(773) 265-7605,6963189
2019-07-05T00:00:00.000,PLYM,VN,,GRN,273YAJ,WI,701 N. Sacramento,(773) 265-1846,1538916
2019-07-05T00:00:00.000,PONT,2D,,RED,AB62888,IL,10300 S. Doty,(773) 568-8495,2880774
2019-07-05T00:00:00.000,PONT,4D,,GRY,,IL,701 N. Sacramento,(773) 265-7605,6963197
2019-07-05T00:00:00.000,PONT,4D,,WHI,,IN,10300 S. Doty,(773) 568-8495,2880789
2019-07-05T00:00:00.000,PONT,4D,,WHI,ZU48857,IL,701 N. Sacramento,(773) 265-1846,1538915
2019-07-05T00:00:00.000,PONT,4D,,RED,AJH692,IN,10300 S. Doty,(773) 785-9752,1719349
2019-07-05T00:00:00.000,PONT,4D,,SIL,,IL,10300 S. Doty,(773) 568-8495,2880740
2019-07-05T00:00:00.000,SATR,4D,,SIL,816U732,IL,10300 S. Doty,(773) 568-8495,2880746
2019-07-05T00:00:00.000,SMAR,2D,,WHI,AX87926,IL,701 N. Sacramento,(773) 265-7605,6963216
2019-07-05T00:00:00.000,SUBA,4D,,BLK,ATS932,IN,701 N. Sacramento,(773) 265-7605,6963192
2019-07-05T00:00:00.000,SUZI,MC,,,EH8976,IL,10300 S. Doty,(773) 568-8495,2880736
2019-07-05T00:00:00.000,TOYT,4D,,GLD,V906138,IL,10300 S. Doty,(773) 568-8495,483760
2019-07-05T00:00:00.000,TOYT,4D,,SIL,BA76143,IL,701 N. Sacramento,(773) 265-7605,6963171
2019-07-05T00:00:00.000,TOYT,4D,,GRY,BL86774,IL,10300 S. Doty,(773) 568-8495,2880732
2019-07-05T00:00:00.000,TOYT,4D,,SIL,BB21266,IL,10300 S. Doty,(773) 568-8495,2880777
2019-07-05T00:00:00.000,TOYT,4D,,BLU,00224774,IL,10300 S. Doty,(773) 568-8495,2880785
2019-07-05T00:00:00.000,TOYT,4D,,BLU,BB21498,IL,10300 S. Doty,(773) 568-8495,2880751
2019-07-05T00:00:00.000,TOYT,4D,,WHI,40748R9,TX,701 N. Sacramento,(773) 265-7605,6963222
2019-07-05T00:00:00.000,TOYT,4D,,GRY,Z721065,IL,10300 S. Doty,(773) 568-8495,2880787
2019-07-05T00:00:00.000,VOLK,4D,,BLU,Q774444,IL,701 N. Sacramento,(773) 265-7605,6963198
2019-07-05T00:00:00.000,VOLK,4D,,GRY,BN72555,IL,10300 S. Doty,(773) 568-8495,2880759
2019-07-04T00:00:00.000,ACUR,4D,,SIL,,IL,701 N. Sacramento,(773) 265-7605,6963134
2019-07-04T00:00:00.000,AUDI,4D,,BLU,BM42404,IL,10300 S. Doty,(773) 568-8495,2880706
2019-07-04T00:00:00.000,BUIC,4D,,BLK,00225414,IL,701 N. Sacramento,(773) 265-7605,6963118
2019-07-04T00:00:00.000,BUIC,4D,,RED,Q462708,IL,10300 S. Doty,(773) 568-8495,2880628
2019-07-04T00:00:00.000,CADI,4D,,WHI,AY75172,IL,10300 S. Doty,(773) 568-8495,2880683
2019-07-04T00:00:00.000,CADI,4D,,SIL,BL95287,IL,701 N. Sacramento,(773) 265-7605,6963112
2019-07-04T00:00:00.000,CHEV,4D,,GRY,AX59462,IL,10300 S. Doty,(773) 568-8495,2880715
2019-07-04T00:00:00.000,CHEV,4D,,GRY,BN71702,IL,10300 S. Doty,(773) 568-8495,2880657
2019-07-04T00:00:00.000,CHEV,4D,,RED,BL64830,IL,701 N. Sacramento,(773) 265-7605,6963164
2019-07-04T00:00:00.000,CHEV,4D,,GRY,Z663032,IL,701 N. Sacramento,(773) 265-7605,6963137
2019-07-04T00:00:00.000,CHEV,4D,,BLK,BL44049,IL,10300 S. Doty,(773) 568-8495,2880668
2019-07-04T00:00:00.000,CHEV,4D,,SIL,BG77220,IL,10300 S. Doty,(773) 568-8495,2880644
2019-07-04T00:00:00.000,CHEV,4T,,GRY,BK13055,IL,10300 S. Doty,(773) 568-8495,2880642
2019-07-04T00:00:00.000,CHEV,LL,,DGR,BD95292,IL,701 N. Sacramento,(773) 265-7605,6963155
2019-07-04T00:00:00.000,CHEV,LL,TK,SIL,E151629,IL,10300 S. Doty,(773) 568-8495,2880643
2019-07-04T00:00:00.000,DODG,4D,,BGE,Z139793,IL,10300 S. Doty,(773) 568-8495,2880666
2019-07-04T00:00:00.000,DODG,LL,,WHI,BD25282,IL,10300 S. Doty,(773) 568-8495,2880622
2019-07-04T00:00:00.000,FORD,2D,,BLK,2524170B,IL,10300 S. Doty,(773) 568-8495,2880726
2019-07-04T00:00:00.000,FORD,4D,,SIL,BA72583,IL,701 N. Sacramento,(773) 265-7605,6963127
2019-07-04T00:00:00.000,FORD,4D,,BLU,BK65083,IL,701 N. Sacramento,(773) 265-7605,6963114
2019-07-04T00:00:00.000,FORD,4D,,WHI,AU85056,IL,10300 S. Doty,(773) 568-8495,2880636
2019-07-04T00:00:00.000,FORD,4D,,WHI,BF28391,IL,701 N. Sacramento,(773) 265-7605,6963120
2019-07-04T00:00:00.000,FORD,4T,,BLK,,IL,10300 S. Doty,(773) 568-8495,2880633
2019-07-04T00:00:00.000,FORD,LL,,TAN,716134,IL,10300 S. Doty,(773) 568-8495,2880690
2019-07-04T00:00:00.000,GMC,4D,,BLK,BL84446,IL,10300 S. Doty,(773) 568-8495,2880678
2019-07-04T00:00:00.000,GMC,LL,,BLK,AZ37700,IL,10300 S. Doty,(773) 568-8495,2880647
2019-07-04T00:00:00.000,GMC,LL,,WHI,,,701 N. Sacramento,(773) 265-7605,6963152
2019-07-04T00:00:00.000,GMC,LL,,BLU,ZZ27568,IL,701 N. Sacramento,(773) 265-7605,6963110
2019-07-04T00:00:00.000,HOND,4D,,TAN,BL84515,IL,701 N. Sacramento,(773) 265-7605,6963100
2019-07-04T00:00:00.000,HOND,4D,,BRZ,,IL,10300 S. Doty,(773) 568-8495,2880692
2019-07-04T00:00:00.000,HOND,LL,,BLK,BE21228,IL,10300 S. Doty,(773) 568-8495,2880639
2019-07-04T00:00:00.000,HOND,VN,,GRY,36669TX,IL,400 E. Lower Wacker,(312) 744-7550,0207095
2019-07-04T00:00:00.000,HYUN,4D,,SIL,K531775,IN,10300 S. Doty,(773) 568-8495,2880629
2019-07-04T00:00:00.000,HYUN,4D,,GRY,BA25916,IL,10300 S. Doty,(773) 568-8495,2880627
2019-07-04T00:00:00.000,HYUN,4D,,GRY,Q824419,IL,10300 S. Doty,(773) 568-8495,2880640
2019-07-04T00:00:00.000,HYUN,LL,,GRY,00218057,IL,701 N. Sacramento,(773) 265-7605,6963116
2019-07-04T00:00:00.000,INFI,4D,,GRY,,IL,10300 S. Doty,(773) 568-8495,2880638
2019-07-04T00:00:00.000,INFI,4D,,SIL,AR52404,IL,10300 S. Doty,(773) 568-8495,2880700
2019-07-04T00:00:00.000,INFI,4D,,SIL,,IL,10300 S. Doty,(773) 568-8495,2880625
2019-07-04T00:00:00.000,JEEP,LL,TK,GLD,AX36713,IL,701 N. Sacramento,(773) 265-7605,6963149
2019-07-04T00:00:00.000,JEEP,LL,,GRN,,IL,10300 S. Doty,(773) 568-8495,2880624
2019-07-04T00:00:00.000,KAWK,MC,,WHI,,IL,701 N. Sacramento,(773) 265-7605,6963167
2019-07-04T00:00:00.000,LEXS,4D,,SIL,Z946242,IL,701 N. Sacramento,(773) 265-7605,6963161
2019-07-04T00:00:00.000,LEXS,4D,,BLK,BA74837,IL,10300 S. Doty,(773) 568-8495,2880658
2019-07-04T00:00:00.000,LINC,4D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2880684
2019-07-04T00:00:00.000,MAZD,4D,,BLK,BF37896,IL,10300 S. Doty,(773) 568-8495,2880623
2019-07-04T00:00:00.000,MERC,4D,,BLU,BH96805,IL,10300 S. Doty,(773) 568-8495,2880698
2019-07-04T00:00:00.000,NISS,2D,,BLK,BA61156,IL,10300 S. Doty,(773) 568-8495,2880685
2019-07-04T00:00:00.000,NISS,4D,,GRY,Q822275,IL,701 N. Sacramento,(773) 265-7605,6963122
2019-07-04T00:00:00.000,PONT,4D,,BLK,BF26280,IL,10300 S. Doty,(773) 568-8495,2880674
2019-07-04T00:00:00.000,PONT,4T,,SIL,378641,IL,10300 S. Doty,(773) 568-8495,2880630
2019-07-04T00:00:00.000,PONT,VN,,MAR,N328776,IL,701 N. Sacramento,(773) 265-7605,6963106
2019-07-04T00:00:00.000,SCIO,4D,,GRY,303595,IL,10300 S. Doty,(773) 568-8495,2880696
2019-07-04T00:00:00.000,TOYT,4D,,DBL,AT38538,IL,701 N. Sacramento,(773) 265-7605,6963165
2019-07-04T00:00:00.000,TOYT,4D,,GRY,AF49221,IL,10300 S. Doty,(773) 568-8495,2880682
2019-07-04T00:00:00.000,VOLV,4D,,SIL,623U934,IL,701 N. Sacramento,(773) 265-7605,6963113
2019-07-04T00:00:00.000,,MC,,BLU,,IL,701 N. Sacramento,(773) 265-7605,6963136
2019-07-03T00:00:00.000,ACUR,4D,,GRN,AN13246,IL,701 N. Sacramento,(773) 265-7605,6963056
2019-07-03T00:00:00.000,BMW,4D,,BLU,307TSJ,IN,701 N. Sacramento,(773) 265-7605,6963085
2019-07-03T00:00:00.000,BMW,4D,,DBL,,,10300 S. Doty,(773) 568-8495,2880557
2019-07-03T00:00:00.000,BUIC,4D,,WHI,BK16379,IL,701 N. Sacramento,(773) 265-7605,6963062
2019-07-03T00:00:00.000,CHEV,2D,,BLK,AP98413,IL,10300 S. Doty,(773) 568-8495,2880578
2019-07-03T00:00:00.000,CHEV,4D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2880598
2019-07-03T00:00:00.000,CHEV,4D,,RED,BH96642,IL,10300 S. Doty,(773) 568-8495,2880543
2019-07-03T00:00:00.000,CHEV,4D,,SIL,,IL,701 N. Sacramento,(773) 265-7605,6963047
2019-07-03T00:00:00.000,CHEV,4D,,BLK,BE55786,IL,701 N. Sacramento,(773) 265-7605,6963051
2019-07-03T00:00:00.000,CHEV,4D,,TAN,BB20385,IL,10300 S. Doty,(773) 568-8495,2880587
2019-07-03T00:00:00.000,CHEV,PK,,SIL,696U587,IL,701 N. Sacramento,(773) 265-7605,6963092
2019-07-03T00:00:00.000,DODG,4D,,ONG,250U698,IL,10300 S. Doty,(773) 568-8495,2880595
2019-07-03T00:00:00.000,DODG,4D,,BLK,,IL,701 N. Sacramento,(773) 265-7605,6963055
2019-07-03T00:00:00.000,DODG,VN,,GRN,8HIN918,CA,701 N. Sacramento,(773) 265-7605,6963079
2019-07-03T00:00:00.000,FORD,LL,,BLU,BA64128,IL,701 N. Sacramento,(773) 265-7605,6963054
2019-07-03T00:00:00.000,FORD,PK,,BLK,FP70676,IL,10300 S. Doty,(773) 568-8495,2880566
2019-07-03T00:00:00.000,GMC,LL,TK,GRY,BF21949,IL,10300 S. Doty,(773) 568-8495,2880617
2019-07-03T00:00:00.000,HOND,4D,,BLU,,IL,701 N. Sacramento,(773) 265-1846,1538908
2019-07-03T00:00:00.000,HOND,4D,,SIL,813U608,IL,701 N. Sacramento,(773) 265-7605,6963033
2019-07-03T00:00:00.000,HOND,4D,,SIL,BH94382,IL,10300 S. Doty,(773) 568-8495,2880584
2019-07-03T00:00:00.000,HYUN,4D,,RED,AS63410,IL,701 N. Sacramento,(773) 265-7605,6963042
2019-07-03T00:00:00.000,INFI,LL,,BLK,,,701 N. Sacramento,(773) 265-7605,6963032
2019-07-03T00:00:00.000,MAZD,4D,,GRN,,,701 N. Sacramento,(773) 265-7605,6963082
2019-07-03T00:00:00.000,MAZD,4D,,SIL,,,701 N. Sacramento,(773) 265-7605,6963043
2019-07-03T00:00:00.000,MERC,,,,,IL,701 N. Sacramento,(773) 265-1846,1538907
2019-07-03T00:00:00.000,MITS,4D,,BLU,2828NV,IL,10300 S. Doty,(773) 568-8495,2880573
2019-07-03T00:00:00.000,NISS,4D,,GRN,AL91533,IL,701 N. Sacramento,(773) 265-7605,6963065
2019-07-03T00:00:00.000,NISS,4D,,RED,L249929,IL,10300 S. Doty,(773) 568-8495,2880542
2019-07-03T00:00:00.000,NISS,4D,,RED,BA91135,IL,701 N. Sacramento,(773) 265-7605,6963088
2019-07-03T00:00:00.000,NISS,4D,,BLU,AV91418,IL,10300 S. Doty,(773) 568-8495,2880545
2019-07-03T00:00:00.000,SATR,4D,,GRN,AT24921,IL,10300 S. Doty,(773) 568-8495,2880606
2019-07-03T00:00:00.000,SATR,4D,,BLK,AL32062,IL,701 N. Sacramento,(773) 265-7605,6963045
2019-07-03T00:00:00.000,SATR,LL,,SIL,BF26886,IL,10300 S. Doty,(773) 568-8495,2880546
2019-07-03T00:00:00.000,TOYT,4D,,WHI,AX25162,IL,10300 S. Doty,(773) 568-8495,2880613
2019-07-03T00:00:00.000,TOYT,4D,,GRY,672U218,IL,10300 S. Doty,(773) 568-8495,2880611
2019-07-03T00:00:00.000,TOYT,4D,,SIL,676U000,IL,400 E. Lower Wacker,(312) 744-7550,0207004
2019-07-03T00:00:00.000,VOLV,4D,,BLU,BL85147,IL,701 N. Sacramento,(773) 265-7605,6963070
2019-07-02T00:00:00.000,BUIC,2D,,TAN,AW13577,IL,10300 S. Doty,(773) 568-8495,2880504
2019-07-02T00:00:00.000,BUIC,4D,,GRY,,IL,10300 S. Doty,(773) 568-8495,2880508
2019-07-02T00:00:00.000,BUIC,4D,,BRZ,,IL,10300 S. Doty,(773) 568-8495,2880495
2019-07-02T00:00:00.000,BUIC,VN,,TAN,BN33042,IL,10300 S. Doty,(773) 568-8495,2880475
2019-07-02T00:00:00.000,CHEV,4D,,SIL,BL92516,IL,701 N. Sacramento,(773) 265-7605,6962962
2019-07-02T00:00:00.000,CHEV,LL,,BLK,BL91372,IL,701 N. Sacramento,(773) 265-7605,6962984
2019-07-02T00:00:00.000,CHEV,LL,TK,GRY,BF23016,IL,10300 S. Doty,(773) 568-8495,2880472
2019-07-02T00:00:00.000,CHRY,4D,,WHI,DYM7746,MI,701 N. Sacramento,(773) 265-1846,1538902
2019-07-02T00:00:00.000,CHRY,VN,,MAR,,IL,701 N. Sacramento,(773) 265-7605,6962971
2019-07-02T00:00:00.000,DODG,4D,,BLK,620665,IL,10300 S. Doty,(773) 568-8495,2880533
2019-07-02T00:00:00.000,DODG,VN,,BLU,BA92167,IL,701 N. Sacramento,(773) 265-7605,6962965
2019-07-02T00:00:00.000,DODG,VN,,RED,,IL,701 N. Sacramento,(773) 265-7605,6963027
2019-07-02T00:00:00.000,FORD,4D,,BLK,AU47478,IL,10300 S. Doty,(773) 568-8495,2880519
2019-07-02T00:00:00.000,FORD,4D,,TAN,678U873,IL,701 N. Sacramento,(773) 265-7605,6962966
2019-07-02T00:00:00.000,FORD,4D,,BLK,BN68844,IL,10300 S. Doty,(773) 568-8495,2880476
2019-07-02T00:00:00.000,FORD,LL,EXP,BLU,,IL,10300 S. Doty,(773) 568-8495,2880499
2019-07-02T00:00:00.000,FORD,LL,,WHI,BF84429,IL,10300 S. Doty,(773) 568-8495,2880530
2019-07-02T00:00:00.000,FORD,PK,,GRN,2432125B,IL,701 N. Sacramento,(773) 265-7605,6963021
2019-07-02T00:00:00.000,FORD,VN,,BLU,AB26622,IL,701 N. Sacramento,(773) 265-7605,6962995
2019-07-02T00:00:00.000,FORD,VN,,WHI,AE92656,AZ,701 N. Sacramento,(773) 265-7605,6963022
2019-07-02T00:00:00.000,HOND,4D,,GRY,275900,IL,701 N. Sacramento,(773) 265-7605,6962979
2019-07-02T00:00:00.000,HOND,4D,,SIL,E508881,IL,10300 S. Doty,(773) 568-8495,2880500
2019-07-02T00:00:00.000,HOND,4D,CIV,BLU,,IL,10300 S. Doty,(773) 568-8495,2880521
2019-07-02T00:00:00.000,HYUN,4D,,BLU,BB30174,IL,701 N. Sacramento,(773) 265-7605,6963016
2019-07-02T00:00:00.000,HYUN,4D,,WHI,BH14666,IL,10300 S. Doty,(773) 568-8495,2880505
2019-07-02T00:00:00.000,HYUN,LL,,GLD,,IL,10300 S. Doty,(773) 568-8495,2880473
2019-07-02T00:00:00.000,JEEP,4D,,GRY,BA23597,IL,10300 S. Doty,(773) 568-8495,2880466
2019-07-02T00:00:00.000,JEEP,LL,,MAR,,IL,10300 S. Doty,(773) 568-8495,2880479
2019-07-02T00:00:00.000,JEEP,LL,TK,SIL,BH92630,IL,10300 S. Doty,(773) 568-8495,2880534
2019-07-02T00:00:00.000,LEXS,4D,,GRY,L260020,IL,10300 S. Doty,(773) 568-8495,2880488
2019-07-02T00:00:00.000,NISS,4D,,GRY,FP54844,IL,10300 S. Doty,(773) 568-8495,2880527
2019-07-02T00:00:00.000,NISS,4D,,MAR,,IL,10300 S. Doty,(773) 568-8495,2880470
2019-07-02T00:00:00.000,NISS,4D,,BLK,596U607,IL,10300 S. Doty,(773) 568-8495,2880531
2019-07-02T00:00:00.000,NISS,4D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2880489
2019-07-02T00:00:00.000,NISS,4D,,BLU,GTR579,IA,701 N. Sacramento,(773) 265-7605,6963029
2019-07-02T00:00:00.000,NISS,4D,,SIL,DNF4001,MI,701 N. Sacramento,(773) 265-7605,6962980
2019-07-02T00:00:00.000,PONT,4D,,SIL,BK14048,IL,10300 S. Doty,(773) 568-8495,2880486
2019-07-02T00:00:00.000,PONT,4D,,RED,798U362,IL,10300 S. Doty,(773) 568-8495,2880536
2019-07-02T00:00:00.000,TOYO,PK,,GRY,TK601NPF,IN,701 N. Sacramento,(773) 265-7605,6963025
2019-07-02T00:00:00.000,TOYT,2D,,BLK,AP54391,IL,10300 S. Doty,(773) 568-8495,2880485
2019-07-02T00:00:00.000,TOYT,4D,,BLK,AW33448,IL,701 N. Sacramento,(773) 265-7605,6962958
2019-07-02T00:00:00.000,TOYT,LL,,BLK,BN36890,IL,10300 S. Doty,(773) 568-8495,2880469
2019-07-02T00:00:00.000,VOLK,4D,,BLK,BA31293,IL,701 N. Sacramento,(773) 265-7605,6963004
2019-07-02T00:00:00.000,VOLK,4D,,WHI,676U774,IL,10300 S. Doty,(773) 568-8495,2880477
2019-07-02T00:00:00.000,ZCZY,LL,,WHI,,IL,701 N. Sacramento,(773) 265-7605,6963005
2019-07-02T00:00:00.000,ZCZY,LL,,BLK,,IL,701 N. Sacramento,(773) 265-1846,1538905
2019-07-02T00:00:00.000,ZCZY,LL,,BLU,,IL,701 N. Sacramento,(773) 265-1846,1538906
2019-07-01T00:00:00.000,BUIC,4D,,WHI,K285519,IN,10300 S. Doty,(773) 568-8495,2880446
2019-07-01T00:00:00.000,BUIC,4D,,BLU,ALW827,IN,10300 S. Doty,(773) 568-8495,2880457
2019-07-01T00:00:00.000,CHEV,4D,,BLK,K148666,IL,10300 S. Doty,(773) 568-8495,2880426
2019-07-01T00:00:00.000,CHEV,4D,,BLK,H540527,IL,701 N. Sacramento,(773) 265-7605,6962899
2019-07-01T00:00:00.000,CHEV,4D,IMP,BLU,Q259539,IL,400 E. Lower Wacker,(312) 744-7550,0206907
2019-07-01T00:00:00.000,CHEV,4D,,BLK,B716491,IL,10300 S. Doty,(773) 568-8495,2880450
2019-07-01T00:00:00.000,CHEV,PK,,RED,1463179B,IL,701 N. Sacramento,(773) 265-7605,6962940
2019-07-01T00:00:00.000,CHEV,VN,,TAN,BH23773,IL,701 N. Sacramento,(773) 265-7605,6962985
2019-07-01T00:00:00.000,CHRY,4D,,BLU,GQW410,IA,701 N. Sacramento,(773) 265-7605,6962918
2019-07-01T00:00:00.000,CHRY,VN,,WHI,BF24699,IL,10300 S. Doty,(773) 568-8495,2880434
2019-07-01T00:00:00.000,DODG,4D,,RED,BE19570,IL,701 N. Sacramento,(773) 265-7605,6962921
2019-07-01T00:00:00.000,DODG,VN,,GRY,,IL,10300 S. Doty,(773) 568-8495,2880427
2019-07-01T00:00:00.000,DODG,VN,,WHI,AFC7912,WI,10300 S. Doty,(773) 568-8495,2880418
2019-07-01T00:00:00.000,FORD,4D,,SIL,AD31638,IL,400 E. Lower Wacker,(312) 744-7550,0206896
2019-07-01T00:00:00.000,FORD,4D,,SIL,509MJY,IN,10300 S. Doty,(773) 568-8495,2880455
2019-07-01T00:00:00.000,GMC,LL,,WHI,AE83740,AZ,701 N. Sacramento,(773) 265-7605,6962897
2019-07-01T00:00:00.000,JAGU,4T,,BLK,BL76115,IL,10300 S. Doty,(773) 568-8495,2880430
2019-07-01T00:00:00.000,JEEP,LL,TK,RED,BF24402,IL,10300 S. Doty,(773) 568-8495,2880448
2019-07-01T00:00:00.000,MAZD,4D,,SIL,1331915,IL,701 N. Sacramento,(773) 265-7605,6962901
2019-07-01T00:00:00.000,MITS,4D,,BLK,BH96025,IL,10300 S. Doty,(773) 568-8495,2880429
2019-07-01T00:00:00.000,NISS,4D,,BLU,676U071,IL,701 N. Sacramento,(773) 265-7605,6962954
2019-07-01T00:00:00.000,NISS,4D,,BLK,BE87778,IL,701 N. Sacramento,(773) 265-7605,6962938
2019-07-01T00:00:00.000,NISS,4D,,SIL,,IL,10300 S. Doty,(773) 568-8495,2880423
2019-07-01T00:00:00.000,NISS,4D,,BGE,BH91351,IL,701 N. Sacramento,(773) 265-7605,6962911
2019-07-01T00:00:00.000,NISS,4D,,GRY,Z885009,IL,10300 S. Doty,(773) 568-8495,2880452
2019-07-01T00:00:00.000,SATU,4D,,BLU,AL16655,IL,10300 S. Doty,(773) 568-8495,2880458
2019-07-01T00:00:00.000,SUZI,LL,,GRY,BH39245,IL,701 N. Sacramento,(773) 265-7605,6962955
2019-07-01T00:00:00.000,TOYT,4D,,GRY,383U491,IL,701 N. Sacramento,(773) 265-7605,6962922
2019-07-01T00:00:00.000,TOYT,4D,,GRY,BH60401,IL,701 N. Sacramento,(773) 265-7605,6962916
2019-06-30T00:00:00.000,ACUR,4D,,RED,E698429,IL,701 N. Sacramento,(773) 265-7605,6962660
2019-06-30T00:00:00.000,ACUR,LL,,GRY,E547235,IL,701 N. Sacramento,(773) 265-7605,6962846
2019-06-30T00:00:00.000,BMW,4D,,GRY,V675146,IL,701 N. Sacramento,(773) 265-7605,6962679
2019-06-30T00:00:00.000,BUIC,4D,,BGE,BL95971,IL,10300 S. Doty,(773) 568-8495,2880395
2019-06-30T00:00:00.000,CHEV,4D,,ONG,AZ92459,IL,10300 S. Doty,(773) 568-8495,2880412
2019-06-30T00:00:00.000,CHEV,4D,,BLK,S129206,IL,701 N. Sacramento,(773) 265-7605,6962724
2019-06-30T00:00:00.000,CHEV,LL,,SIL,BH43770,IL,701 N. Sacramento,(773) 265-7605,6962673
2019-06-30T00:00:00.000,CHEV,VN,,GLD,BA59103,IL,701 N. Sacramento,(773) 265-7605,6962584
2019-06-30T00:00:00.000,DODG,4D,,SIL,BN37008,IL,701 N. Sacramento,(773) 265-7605,6962588
2019-06-30T00:00:00.000,DODG,PK,,MAR,BG52612,IL,10300 S. Doty,(773) 568-8495,2880410
2019-06-30T00:00:00.000,DODG,VN,,SIL,BE30701,IL,701 N. Sacramento,(773) 265-7605,6962596
2019-06-30T00:00:00.000,FORD,4D,,BLU,BE22105,IL,701 N. Sacramento,(773) 265-7605,6962595
2019-06-30T00:00:00.000,FORD,LL,,GRY,BH82464,IL,701 N. Sacramento,(773) 265-7605,6962892
2019-06-30T00:00:00.000,FORD,LL,,LGR,AV76349,IL,701 N. Sacramento,(773) 265-7605,6962847
2019-06-30T00:00:00.000,LEXS,4D,,SIL,99992PV,IL,10300 S. Doty,(773) 568-8495,2880391
2019-06-30T00:00:00.000,MITS,4D,,ONG,,IL,10300 S. Doty,(773) 568-8495,2880390
2019-06-30T00:00:00.000,MITS,LL,,GRY,,IL,10300 S. Doty,(773) 568-8495,2880393
2019-06-30T00:00:00.000,TOYT,4D,,WHI,AQ80216,IL,10300 S. Doty,(773) 568-8495,2880402
2019-06-30T00:00:00.000,VOLK,4D,,GRY,EIBB49,FL,701 N. Sacramento,(773) 265-7605,6962631
2019-06-30T00:00:00.000,VOLV,4D,,WHI,620U140,IL,701 N. Sacramento,(773) 265-7605,6962566
2019-06-30T00:00:00.000,VOLV,LL,,WHI,8893497,IL,701 N. Sacramento,(773) 265-7605,6962761
2019-06-29T00:00:00.000,AUDI,LL,,GRY,JBW5061,NY,10300 S. Doty,(773) 568-8495,2880380
2019-06-29T00:00:00.000,BUIC,4D,,GLD,AS49923,IL,701 N. Sacramento,(773) 265-7605,6962487
2019-06-29T00:00:00.000,BUIC,4D,,DGR,BL87319,IL,701 N. Sacramento,(773) 265-7605,6962503
2019-06-29T00:00:00.000,CHEV,2D,,RED,BK19729,IL,701 N. Sacramento,(773) 265-7605,6962486
2019-06-29T00:00:00.000,CHEV,4D,MAL,GRY,BF41278,IL,701 N. Sacramento,(773) 265-7605,6962546
2019-06-29T00:00:00.000,CHEV,4D,,SIL,YDN671,IN,701 N. Sacramento,(773) 265-7605,6962491
2019-06-29T00:00:00.000,CHEV,4D,,SIL,BE21053,IL,701 N. Sacramento,(773) 265-7605,6962554
2019-06-29T00:00:00.000,CHEV,4D,,BGE,,IL,701 N. Sacramento,(773) 265-7605,6962532
2019-06-29T00:00:00.000,FORD,LL,,MAR,BE18105,IL,400 E. Lower Wacker,(312) 744-7550,0206752
2019-06-29T00:00:00.000,HOND,4D,,RED,BK13060,IL,10300 S. Doty,(773) 568-8495,2880373
2019-06-29T00:00:00.000,HOND,VN,,SIL,P604408,IL,701 N. Sacramento,(773) 265-7605,6962488
2019-06-29T00:00:00.000,JEEP,LL,,TAN,BE82261,IL,10300 S. Doty,(773) 568-8495,2880357
2019-06-29T00:00:00.000,KIA,4D,,GRY,AB43234,IL,701 N. Sacramento,(773) 265-7605,6962531
2019-06-29T00:00:00.000,LEXS,4D,,BLK,ZY26617,IL,10300 S. Doty,(773) 568-8495,2880379
2019-06-29T00:00:00.000,MERZ,4D,,WHI,BC76427,IL,701 N. Sacramento,(773) 265-7605,6962507
2019-06-29T00:00:00.000,MERZ,LL,TK,BLK,AG59027,IL,10300 S. Doty,(773) 568-8495,2880353
2019-06-29T00:00:00.000,NISS,4D,,BLK,AS23429,IL,701 N. Sacramento,(773) 265-7605,6962560
2019-06-29T00:00:00.000,NISS,4D,,BLK,CXC804,MN,10300 S. Doty,(773) 568-8495,2880378
2019-06-29T00:00:00.000,PONT,4D,,GRN,BF14621,IL,10300 S. Doty,(773) 568-8495,2880359
2019-06-29T00:00:00.000,PORS,4D,,GRY,AW41794,IL,701 N. Sacramento,(773) 265-7605,6962508
2019-06-29T00:00:00.000,SATR,4D,,GLD,BA30906,IL,701 N. Sacramento,(773) 265-7605,6962553
2019-06-29T00:00:00.000,SUZI,4D,,COM,BL89445,IL,701 N. Sacramento,(773) 265-7605,6962473
2019-06-29T00:00:00.000,VOLK,4D,,GRY,AT46102,IL,10300 S. Doty,(773) 568-8495,2880356
2019-06-29T00:00:00.000,VOLK,4D,,GRN,,IL,10300 S. Doty,(773) 568-8495,2880371
2019-06-29T00:00:00.000,ZCZY,MC,,RED,,IL,701 N. Sacramento,(773) 265-7605,6962501
2019-06-29T00:00:00.000,,MC,,YEL,,IL,701 N. Sacramento,(773) 265-7605,6962481
2019-06-28T00:00:00.000,BMW,4D,,GRY,E857677,IL,701 N. Sacramento,(773) 265-7605,6962398
2019-06-28T00:00:00.000,BUIC,4D,,TAN,BL95439,IL,10300 S. Doty,(773) 568-8495,2880311
